frame,robot_hand_x,robot_hand_y,robot_hand_z,human_hand_x,human_hand_y,human_hand_z,object_x,object_y,object_z
3420,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3430,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3440,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3450,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3460,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3470,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3480,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3490,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3500,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3510,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3520,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3530,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3540,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3550,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3560,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3570,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3580,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3590,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3600,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3610,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3620,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3630,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3640,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3650,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3660,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3670,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3680,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3690,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3700,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3710,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3720,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3730,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3740,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3750,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3760,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3770,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3780,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3790,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3800,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3810,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3820,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3830,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3840,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3850,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3860,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3870,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3880,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3890,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3900,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3910,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3920,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3930,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3940,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3950,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3960,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3970,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3980,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
3990,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
4000,0.6096681952476501,-0.3588235676288605,1.8343708515167236,0.6011284589767456,0.1403757631778717,1.2545989751815796,0.5789902210235596,0.11379969120025635,1.3202824592590332
